












YEAR,- all -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel,- multiple -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Sum of Jumlah,,,WEEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1000069,FOX'S Berries Bag (24),7,10.125,15.125,9.625,16,17.375,7,22.25,28.542,16.375,14.502,46.833,9.75,19.25,22.415,10.25,5.625,6.833,9.458,8,28.75,7.25,18.875,10.5,39.083,6.5,10.667,15.626,1.25,68.5,27.166,38.5,8.75,7.25,5.875,7.875,8.375,11.875,6.75,631.75,8.15,15.79375,102.543,81.666,63.175,64.4385,64.5,,1000072,FOX'S Fruity Mints Bag (24)
,1000071,FOX'S Fruits Bag (24),4.25,9.875,20.083,7,29.25,10.125,4.75,20.75,26.792,28.25,12.001,28.5,8.125,16.418,18.5,12.75,9.125,10.583,15.833,4.125,32,5.375,17.875,4,42,3.125,11.417,14.126,8.25,64.75,25.25,37.5,6.75,4.25,7.5,8.25,8.875,13.875,6.75,619.003,9.05,15.475075,101.668,73.75,61.9003,63.138306,63.2,,1000073,FOX'S Mints Bag (24)
,1000072,FOX'S Fruity Mints Bag (24),4,9.125,16.5,9.75,25.5,10.5,4,25.5,17.667,18,6.292,6,3.292,10.293,25,14.333,10.083,6.083,12.833,5.375,32.875,4.958,15,7.083,19.25,4,9,19,8.25,67.5,53.25,15.792,1.25,3.25,6.5,47,4.875,8.5,5.25,572.709,14.425,14.317725,107.75,73.542,57.2709,68.72508,68.8,,1000074,FOX'S Spring Tea Bag (24)
,1000073,FOX'S Mints Bag (24),0.25,3.375,5.25,3.375,21.375,12.625,2,12.25,15.917,8.5,2.5,29.5,1,2.377,5.75,4.875,0.375,3,8.75,,22.75,1.25,13.25,1.5,13.583,,0.5,8.75,2.75,60.125,15.875,8,2.25,0.75,5,25,6.25,10.25,6.5,347.377,10.6,8.684425,72.125,26.875,34.7377,41.68524,41.7,,1000075,FOX'S Berries OFW Bag (24)
,1000074,FOX'S Spring Tea Bag (24),2.375,4.375,7.958,5.75,35.5,13.375,5.25,20.25,15.75,19.5,5.25,6.375,8,8.792,19.582,8.833,2,3.125,13.75,1.875,19.375,2,14,2,25.375,1.625,8.75,7.75,3.375,24,17.25,4.5,5,4.75,4,3,0.167,,,354.582,2.389,8.86455,45.5,31.5,35.4582,42.54984,42.6,,1000076,FOX'S Fruits OFW Bag (24)
,1000075,FOX'S Berries OFW Bag (24),2.416,2.415,2.084,0.79,6,9.373,4.083,2.125,54.919,38.459,6.667,0.333,3.417,32.759,39.93,14.874,35.923,59.339,103.929,41.252,62.756,33.17,128.379,40.209,87.371,45.416,52.205,56.08,48.127,106.042,95.122,92.538,25.75,24.541,24.042,37.209,51.499,57.209,23.374,1552.126,38.6666,38.80315,307.87,237.951,155.2126,248.34016,248.4,,1000077,FOX'S Fruity Mints OFW Bag (24)
,1000076,FOX'S Fruits OFW Bag (24),,1.627,2,,0.042,4.5,1,0.083,50.501,40.628,27.505,5.257,3.587,41.352,68.726,39.578,44.007,76.131,84.258,49.084,66.007,28.834,119.463,41.376,76.623,47.585,47.163,55.829,49.88,103.338,90.329,104.54,22.917,24.249,22.333,25.918,53.125,61.667,19.374,1600.416,36.4834,40.0104,303.795,242.035,160.0416,192.04992,192.1,,1000078,FOX'S Spring Tea OFW Bag (24)
,1000077,FOX'S Fruity Mints OFW Bag (24),0.834,2.001,1.583,14.457,10.458,2.5,0.083,,30.96,18.042,15.919,20.291,3.583,32.756,40.376,19.087,17.834,39.58,16.252,25.082,44.171,19.833,73.043,29.216,35.547,22.835,24.706,32.081,29.466,85.92,56.165,71.168,20.789,13.71,21.042,30.585,45.585,51.042,12.377,1030.959,32.1262,25.773975,195.008,161.832,103.0959,123.71508,123.8,,1000079,FOX'S Berries Tin (12)
,1000078,FOX'S Spring Tea OFW Bag (24),,0.249,,2.581,30,15.5,,1,35.584,17.251,4.004,12.996,13.707,30.386,23.756,14.626,23.882,58.036,55.504,34.162,32.505,19.967,11.715,10.667,0.25,0.208,,,,,,,,,,,,,,448.536,0,11.2134,0.208,0,44.8536,53.82432,53.9,,1000080,FOX'S Fruits Tin (12)
,1000079,FOX'S Berries Tin (12),,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,,0.25,,1,,0.334,,,,,,,,,2.084,0,0.0521,1.25,0.334,0.2084,0.25008,0.3,,1000081,FOX'S Fruity Mints Tin (12)
,1000080,FOX'S Fruits Tin (12),,,,,,,,,1,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.25,0,0.03125,0,0,0.125,0.15,0.2,,1000082,FOX'S Berries Stickpack 6 (24)
,1000081,FOX'S Fruity Mints Tin (12),,,,,5,,,0.75,10.249,0.667,31.997,21,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,69.913,0,1.747825,0,0,6.9913,8.38956,8.4,,1000083,FOX'S Fruits Stickpack 6 (24)
,1000082,FOX'S Berries Stickpack 6 (24),,,,0.167,,0.167,,,,,,,,,0.167,0.333,,0.333,,,,,,,,,,,,,,,,,,,,,,1.167,0,0.029175,0,0,0.1167,0.14004,0.2,,1000095,FOX'S Coffee World OFW Bag (24)
,1000083,FOX'S Fruits Stickpack 6 (24),0.167,0.668,1.669,0.334,0.501,0.334,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.007,0,0.100175,0,0,0.4007,0.48084,0.5,,1000096,FOX'S Himalayan SaltLemonMints Sch 6 (12)
,1000095,FOX'S Coffee World OFW Bag (24),3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0.075,0,0,0.3,0.36,0.4,,1000134,FOX'S Heritage OFW Bag (24)
,1000096,FOX'S Himalayan SaltLemonMints Sch 6 (12),,,,,,,,,,,0.167,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,0.334,0,0.00835,0,0,0.0334,0.04008,0.1,,1000156,FOX'S Coffee World Creamy Blend Bag (24)
,1000134,FOX'S Heritage OFW Bag (24),2,0.5,1,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.542,0,0.08855,0,0,0.3542,0.42504,0.5,,1000255,FOX'S Spring Tea OFW Bag (24) KM
,1000156,FOX'S Coffee World Creamy Blend Bag (24),1.25,1.5,3.916,5.208,30.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.624,0,1.0656,0,0,4.2624,5.11488,5.2,,1000257,FOX'S Fruits OFW Bag (24) KM
,1000255,FOX'S Spring Tea OFW Bag (24) KM,6.459,16.459,9.376,12.627,19.125,6.625,18.125,29.134,23.751,9.335,11.084,10.585,2.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,176.185,0,4.404625,0,0,17.6185,21.1422,21.2,,1000258,FOX'S Berries OFW Bag (24) KM
,1000257,FOX'S Fruits OFW Bag (24) KM,13.084,21.249,44.379,28.418,43.168,22.042,25.627,38.635,41.257,5,,27.879,22.339,17.046,0.377,0.5,4,,,,,,,1,,,,,,,,,,,,0.042,,,,356.042,0.042,8.90105,0,0,35.6042,39.16462,39.2,,1000259,FOX'S Fruity Mints OFW Bag (24) KM
,1000258,FOX'S Berries OFW Bag (24) KM,7.875,21.129,42.251,29.335,38.715,14.75,29.292,36.257,38.63,3.5,5.168,46.59,25.591,20.961,10.836,19.499,7.167,4,0.333,,,,,1,,,,,,,,,,,,,,,,402.879,0,10.071975,0,0,40.2879,48.34548,48.4,,1000260,FOX'S Mint Blossom OFW Bag (24) KM
,1000259,FOX'S Fruity Mints OFW Bag (24) KM,6.917,16.128,13.832,3.043,26.251,5.792,25.375,32.505,25.878,10.208,3.25,7.083,17.416,0.5,2.042,,,,,,,,,,,,,,,,,,,,,,,,,196.22,0,4.9055,0,0,19.622,9.811,9.9,,1000244,Hydroplus Isotonic 350ml (12)
,1000260,FOX'S Mint Blossom OFW Bag (24) KM,2.251,11.501,1,1.5,19.916,6.749,26.875,27.504,19.084,17.417,10.501,6.5,2.167,0.792,1,,,,,,,,0.042,,,,,,,,,,,,,,,,,154.799,0,3.869975,0,0,15.4799,17.02789,17.1,,1000246,Hydroplus Isotonic 500ml (12)
SKR BEV,1000244,Hydroplus Isotonic 350ml (12),7.499,60,21,34,4,55.997,13,8,,40.667,7.083,77,3.417,16,27,19,18,37.833,26.5,18,3,2,2,2,,,,,,,,,,,,,,0.167,,503.163,0.167,12.579075,0,0,50.3163,125.79075,125.8,,1000269,Hydroplus Isotonic 350ml (12) NM
,1000246,Hydroplus Isotonic 500ml (12),,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0.2,0,0,0.8,1.6,1.6,,1000271,Hydroplus Isotonic 200ml (12)
,1000269,Hydroplus Isotonic 350ml (12) NM,,,,,,,,,,,,,,,,,,,4,2,2,19,18.001,31.007,18,62.268,23.002,6,20.501,52.032,29.508,64.435,17,16,23.333,31.667,6,68,28,541.754,31.4,13.54385,163.803,126.943,54.1754,162.5262,162.6,,1000270,Hydroplus Isotonic 500ml (12) NM
,1000271,Hydroplus Isotonic 200ml (12),,,,,,,,,,,,,,,,6,37,77.166,20,52.167,18,11.503,26.003,29.421,13.001,23,7.083,8.75,8.747,68.081,25.5,54.333,19,35,13,27.417,25,50,21,676.172,27.2834,16.9043,115.661,133.833,67.6172,74.37892,74.4,,,
,1000270,Hydroplus Isotonic 500ml (12) NM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,15,,,,20,,,,,,,,,,
Total Result,,,438.228,724.477,1407.518,930.348,1566.956,729.993,904.381,1023.075,1645.866,1596.867,821.662,1421.543,1055.467,1440.476,1366.324,1023.936,1668.855,1274.824,1072.198,990.394,1602.399,890.36,1337.616,1000.191,1579.125,1635.802,1001.309,1492.61,1393.697,2698.537,2567.715,2114.402,779.375,1270.318,1253.861,1387.358,1320.566,2632.82,1082.738,52144.187,,,,,,,,,,
